0.898134,0.942279,1.043362,1.130538,-32.898598,298.388184
0.883298,0.802277,1.031114,0.943739,-32.953491,298.280334
0.888495,0.943055,1.033030,1.084335,-32.984322,298.369781
0.875066,0.802938,1.042357,1.086163,-33.045506,298.337555
0.881866,0.942279,1.044173,1.036348,-33.073349,298.350311
0.886210,0.895173,1.037461,0.989264,-33.110786,298.320282
0.894949,0.944609,1.049412,1.086122,-33.153446,298.370880
0.885330,0.799642,1.060155,1.081706,-33.215733,298.270538
0.878207,0.847369,1.065178,1.082582,-33.260651,298.282074
0.889146,0.941505,1.055911,0.988438,-33.304016,298.266235
0.881510,0.847369,1.039009,0.941402,-33.351696,298.225220
0.887752,0.942279,1.051413,1.130538,-33.406742,298.323792
0.880299,0.850864,1.054452,1.087046,-33.449333,298.284698
0.904142,1.039051,1.045842,0.991668,-33.484150,298.290497
0.913028,0.895173,1.047883,1.083458,-33.535851,298.293701
0.916313,0.942279,1.058349,1.083444,-33.584980,298.304810
0.920800,0.991014,1.052484,0.990866,-33.595631,298.278870
0.909105,0.848066,1.064649,1.177661,-33.688644,298.247437
0.901179,0.847369,1.062773,1.035523,-33.781368,298.190186
0.900911,0.898127,1.044332,0.898017,-33.826878,298.146515
0.876893,0.753228,1.049664,1.082606,-33.799397,298.187073
0.874908,0.894438,1.054651,1.082568,-33.832310,298.220123
0.870405,0.898127,1.038931,0.992527,-33.937321,298.184692
0.864022,0.801617,1.039370,1.084376,-33.948025,298.199097
0.870959,0.892971,1.026689,0.939847,-34.038567,298.162231
0.880456,0.896648,1.018227,0.943716,-34.116318,298.363281
0.898887,0.946169,1.015062,0.993333,-34.192818,298.394745
0.894192,0.895910,1.018323,1.037214,-34.235317,298.400543
0.902819,0.941505,1.017060,0.988438,-34.296005,298.391693
0.879848,0.752610,1.019459,1.034697,-34.256962,298.366089
0.894434,0.988571,1.018059,0.988424,-34.352318,298.402710
0.877138,0.800299,1.034616,1.129652,-34.360855,298.414978
0.893404,0.991831,1.022850,0.991682,-34.412655,298.404785
0.875629,0.755090,1.019018,0.990928,-34.436825,298.349243
0.872548,0.848764,1.023432,1.037227,-34.467194,298.389526
0.905079,1.130691,1.040749,1.130471,-34.499073,298.464813
0.915436,0.990198,1.062851,1.178583,-34.588718,298.450684
0.901934,0.845979,1.038367,0.892873,-34.556644,298.301849
0.906717,0.941505,1.038025,1.035497,-34.599388,298.381592
0.890911,0.751376,1.045989,1.079945,-34.665741,298.354767
0.900811,0.991831,1.048890,1.038895,-34.691910,298.394836
0.888333,0.802277,1.043869,0.990917,-34.728374,298.331055
0.885266,0.898869,1.040656,1.040638,-34.775990,298.373657
0.895021,0.943831,1.063642,1.226738,-34.812298,298.458954
0.884434,0.799642,1.047208,0.940641,-34.894619,298.310272
0.887875,0.937654,1.053214,1.124990,-34.917770,298.399780
0.906437,1.033091,1.049717,1.032923,-34.903008,298.385406
0.901658,0.845979,1.053789,1.080806,-34.977818,298.360779
0.921565,1.034786,1.057049,1.081635,-34.985596,298.405273
0.910260,0.848066,1.033864,0.847973,-34.932545,298.268646
0.910809,0.897387,1.023995,0.944494,-34.944618,298.318512
0.897510,0.798987,1.040747,1.174778,-34.936714,298.387024
0.903346,0.942279,1.044072,1.083444,-34.965424,298.384308
0.924874,1.032245,1.059157,1.125879,-34.978565,298.422363
0.906892,0.798332,1.065340,1.032990,-35.049526,298.330750
0.883530,0.747090,1.060536,1.027111,-35.127110,298.404266
0.857630,0.703267,1.060275,1.031323,-35.194923,298.395752
0.873367,0.991014,1.069827,1.085213,-35.227268,298.484680
0.886791,0.991831,1.043850,0.850036,-35.390430,298.390381
0.895786,0.995111,1.050203,1.042331,-35.512032,298.468445
0.882767,0.852975,1.043339,0.995001,-35.512466,298.416168
0.882832,0.902595,1.000509,0.712508,-35.528648,298.314301
0.877700,0.852271,0.999119,1.041511,-35.531258,298.434570
0.886716,0.991014,0.981736,0.896514,-35.721783,298.408905
0.896355,0.942279,0.977989,0.989250,-35.841751,298.434753
0.893167,0.847369,0.970623,0.941402,-35.797997,298.232513
0.894002,0.895173,0.982125,1.036362,-35.862633,298.281616
0.891846,0.895173,1.000161,1.130553,-35.941109,298.319214
0.888936,0.851567,0.975120,0.804175,-35.939205,298.178467
0.880419,0.802938,0.945032,0.755638,-35.904507,298.147858
0.856178,0.708485,0.964528,1.086187,-35.684948,298.258026
0.850129,0.803600,0.954201,0.898039,-35.741528,298.205078
0.839977,0.752610,0.958523,0.987675,-35.683922,298.229095
0.841200,0.848066,0.942839,0.895075,-35.779587,298.214111
0.860999,0.989384,0.947006,0.989237,-35.865574,298.284698
0.865096,0.893704,0.962814,1.081680,-35.879173,298.544617
0.863150,0.850163,0.987329,1.133362,-35.894173,298.554871
0.856340,0.801617,1.000590,1.084376,-35.958920,298.524139
0.846911,0.801617,1.006914,1.037240,-36.035549,298.505524
0.844462,0.847369,1.007360,1.035523,-36.063457,298.515503
0.843076,0.846674,1.005415,1.034674,-36.090652,298.515015
0.852164,0.943055,1.016769,1.084335,-35.997433,298.557251
0.844464,0.803600,0.988767,0.803521,-36.083237,298.413269
0.843405,0.851567,0.989893,0.993359,-36.117641,298.499756
0.845265,0.850864,0.980955,0.945284,-36.155968,298.480530
0.856590,0.940732,0.979624,0.987627,-36.184826,298.390381
0.844680,0.801617,1.009206,1.225775,-36.305298,298.452393
0.857610,0.939961,0.982181,0.845865,-36.245728,298.333435
0.854649,0.799642,0.982077,0.987664,-36.306053,298.357605
0.867523,0.892971,1.002222,1.174750,-36.365959,298.453705
0.878650,0.941505,1.002156,0.988438,-36.339314,298.390869
0.892278,0.990198,1.027337,1.178583,-36.364925,298.478180
0.889808,0.896648,1.031185,1.085242,-36.435703,298.419006
0.879798,0.802938,1.010752,0.850080,-36.472912,298.303589
0.870174,0.802938,0.984443,0.850080,-36.515678,298.303589
0.892861,0.986950,0.989050,1.033785,-36.562267,298.378113
0.893111,0.940732,0.982978,0.940606,-36.585068,298.329742
0.882244,0.799642,0.988832,1.034686,-36.642174,298.334534
0.907398,1.039051,0.975492,0.897239,-36.648338,298.335236
0.903647,0.846674,0.958469,0.846581,-36.606789,298.270050
0.905453,0.896648,0.971976,1.038068,-36.664558,298.358612
0.892969,0.892971,0.964977,0.986830,-36.743156,298.337189
0.869869,0.754468,0.971045,0.990113,-36.774380,298.306213
0.865545,0.800299,0.950518,0.800221,-36.866543,298.240723
0.868526,0.892239,0.950908,0.986021,-36.903484,298.242798
0.897456,1.083590,0.952369,0.942111,-37.025047,298.269867
0.880910,0.753848,0.951978,0.989299,-37.029846,298.211853
0.851363,0.705577,0.967116,1.081729,-37.026802,298.237610
0.848319,0.845979,0.962876,0.986842,-37.055702,298.232330
0.854164,0.894438,0.958560,0.941390,-37.095280,298.225311
0.856213,0.894438,0.964512,1.035510,-37.095215,298.263245
0.858948,0.897387,0.958509,0.897277,-37.127186,298.208191
0.836232,0.660169,0.959137,0.990133,-37.199112,298.190491
0.841126,0.850163,0.962744,0.991722,-37.213589,298.235260
0.860218,0.989384,0.966013,1.036334,-37.161491,298.391449
0.882892,0.988571,0.958192,0.941365,-37.135090,298.353027
0.905610,1.039051,0.956788,0.944454,-37.100788,298.366089
0.894061,0.798986,0.955465,0.939869,-37.163128,298.308289
0.901234,0.894438,0.958341,0.941390,-37.201431,298.331055
0.927467,1.084482,0.969572,1.084288,-37.258305,298.433228
0.941924,1.036488,0.963946,0.895027,-37.181641,298.345520
0.928207,0.802277,0.962619,0.943739,-37.222874,298.310577
0.917817,0.848066,0.972209,1.036375,-37.304585,298.358307
0.929905,0.989384,0.982045,1.083429,-37.341698,298.410370
0.905268,0.755712,0.997514,1.086175,-37.507458,298.291046
0.910556,0.896648,0.985148,0.896538,-37.589108,298.247955
0.924954,1.039051,0.972510,0.897239,-37.596207,298.281311
0.911431,0.847369,0.975143,0.988463,-37.645420,298.273376
0.905794,0.848764,0.965635,0.895812,-37.703224,298.236572
0.892650,0.799642,0.971151,1.034686,-37.705215,298.280762
0.892018,0.894438,0.969095,1.035510,-37.706139,298.303192
0.868320,0.706737,0.978749,0.942208,-37.862801,298.222382
0.876816,0.942279,0.991763,1.083444,-37.786537,298.333618
0.883826,0.897387,0.982634,0.944494,-37.847115,298.265961
0.861793,0.755712,0.981859,0.991744,-37.900658,298.252045
0.857588,0.799642,0.970051,0.893616,-38.023476,298.223022
0.879429,0.991831,0.989202,1.086107,-37.978477,298.344788
0.876559,0.850163,0.993489,1.038937,-38.006660,298.292786
0.886359,0.941505,1.012783,1.129609,-37.967838,298.350372
0.892090,0.942279,1.008654,0.989250,-37.973160,298.294373
0.886759,0.848066,1.011150,0.989276,-38.033985,298.272461
0.896948,0.987760,1.022090,1.081651,-38.033398,298.342041
0.892512,0.846674,1.011028,0.940630,-38.080727,298.252686
0.876548,0.801617,1.017571,1.037240,-38.134357,298.491241
0.860963,0.804264,0.995127,0.851483,-38.225323,298.418304
0.830684,0.661802,0.994766,1.039839,-38.176773,298.459869
0.833837,0.850864,0.981463,0.898028,-38.306988,298.447510
0.835609,0.803600,0.949576,0.803521,-38.448875,298.399109
0.860504,1.033938,0.970578,1.127725,-38.604710,298.581543
0.867954,0.889323,0.984962,1.076380,-38.664745,298.527161
0.888208,0.979718,0.994178,1.072847,-38.714268,298.546967
0.882949,0.840464,1.009034,1.120436,-38.833214,298.533142
0.888204,0.898127,0.996622,0.945272,-38.877460,298.376221
0.882731,0.855806,0.990084,0.950773,-38.919254,298.368530
0.868522,0.760098,0.963190,0.807527,-38.942863,298.288940
0.869655,0.854389,0.956621,0.949199,-38.976494,298.367584
0.876160,0.944609,0.968522,1.038910,-39.023209,298.424713
0.902391,1.035637,0.953120,0.941351,-39.093475,298.406830
0.905403,0.933833,0.971713,1.073736,-39.203148,298.436157
0.910930,0.982117,0.997406,1.168967,-39.341312,298.485779
0.917615,0.982919,0.995059,0.982774,-39.316570,298.411163
0.909636,0.845979,0.983569,0.892873,-39.307133,298.401489
0.930056,1.044215,0.984372,0.996595,-39.327427,298.488739
0.922782,0.857229,1.001349,1.095174,-39.468998,298.484192
0.904485,0.808268,0.983172,0.903254,-39.512394,298.396912
0.907708,0.896648,0.983435,1.038068,-39.562420,298.470795
0.918050,1.031400,0.967285,0.890634,-39.561047,298.443451
0.939996,1.079154,0.985325,1.078963,-39.666664,298.529785
0.956511,1.075631,1.002214,1.122188,-39.796352,298.546173
0.964641,0.991014,1.000907,0.990866,-39.806957,298.474030
0.936274,0.758840,1.011980,1.043259,-39.980164,298.440826
0.936280,0.949304,1.007352,0.996623,-40.010406,298.252960
0.953290,1.041627,1.027536,1.136109,-40.052711,298.330414
0.968163,1.041627,1.039986,1.136109,-40.094341,298.330414
0.980303,0.989384,1.053235,1.130522,-40.189758,298.315887
0.962472,0.843902,1.062552,1.125019,-40.394821,298.279602
0.967856,0.986950,1.053878,1.033785,-40.407337,298.276611
0.962282,0.942279,1.066714,1.177631,-40.491711,298.323608
0.976120,1.037341,1.043398,0.895763,-40.452946,298.232880
0.967351,0.890050,1.072194,1.217732,-40.559349,298.327271
0.943114,0.753848,1.081322,1.083496,-40.745193,298.242188
0.925944,0.798987,1.096440,1.174778,-40.805851,298.279633
0.930932,0.943055,1.090669,1.037201,-40.899387,298.258545
0.927865,0.894438,1.099357,1.129624,-40.934139,298.283997
0.935992,0.990198,1.098025,1.037186,-41.000607,298.269501
0.920356,0.849463,1.098591,1.085256,-41.060020,298.255920
0.895259,0.756960,1.109266,1.135259,-41.082272,298.254242
0.875443,0.755090,1.097342,1.038105,-41.187542,298.215393
0.861252,0.800299,1.095890,1.035536,-41.297413,298.224792
0.852732,0.801617,1.089040,1.037240,-41.384220,298.225800
0.831035,0.750761,1.103630,1.172868,-41.293148,298.267639
0.827282,0.799642,1.106055,1.128725,-41.295559,298.383270
0.837393,0.892971,1.125467,1.221726,-41.228367,298.442444
0.852823,0.991014,1.141453,1.226721,-41.184357,298.467773
0.863462,0.989384,1.149417,1.177614,-41.179352,298.447693
0.869338,0.991831,1.143119,1.038895,-41.215500,298.392517
0.889117,1.043351,1.157533,1.185391,-41.295090,298.463684
0.871016,0.802277,1.124302,0.943739,-41.160889,298.309937
0.888073,1.036488,1.118006,1.036319,-41.256046,298.402039
0.885340,0.895910,1.119806,1.084349,-41.272083,298.388184
0.899181,0.990198,1.097056,0.895776,-41.209332,298.270142
0.930444,1.132553,1.099627,1.085163,-41.516361,298.379181
0.936476,0.992649,1.096452,1.087002,-41.611313,298.347076
0.919202,0.848066,1.102693,1.177661,-41.685043,298.349274
0.911294,0.850163,1.111241,1.180572,-41.750610,298.350891
0.928052,1.035637,1.120272,1.176630,-41.889675,298.392883
0.931649,0.943055,1.115737,1.037201,-41.861549,298.315674
0.943844,0.989384,1.094194,0.942139,-41.794979,298.288513
0.943505,0.942279,1.114118,1.224722,-41.929447,298.389984
0.930597,0.848764,1.113127,1.084363,-41.912315,298.312500
0.929266,0.898127,1.124585,1.134282,-41.953686,298.301636
0.925831,0.896648,1.100542,0.990892,-41.960537,298.243835
0.916184,0.850864,1.079372,0.945284,-41.995049,298.214935
0.906548,0.845979,1.075363,1.033825,-41.976894,298.249268
0.910743,0.939961,1.059882,0.986817,-42.074528,298.252319
0.908424,0.893704,1.041347,0.987640,-42.116749,298.241852
0.938647,1.129762,1.031487,0.988379,-42.382294,298.297394
0.936045,0.889323,1.030018,0.982801,-42.358044,298.238892
0.946481,0.989384,1.045450,1.130522,-42.457993,298.321625
0.930693,0.850163,1.043091,0.991722,-42.440430,298.375092
0.915485,0.854389,1.043371,1.091547,-42.443523,298.416199
0.907713,0.852271,1.049371,1.088842,-42.446220,298.414612
0.921561,1.039051,1.052431,1.038880,-42.526264,298.438690
0.953240,1.177790,1.075383,1.224629,-42.619843,298.547119
0.953674,0.936122,1.085620,1.123153,-42.695686,298.448242
0.948583,0.937654,1.084900,1.078127,-42.738750,298.430481
0.950388,0.988571,1.068828,0.941365,-42.717056,298.387268
0.936362,0.850163,1.104232,1.322193,-42.839943,298.507477
0.921791,0.806261,1.091038,0.995837,-42.943974,298.366455
0.919451,0.896648,1.117515,1.273922,-42.991867,298.340149
0.936389,1.033938,1.118436,1.127725,-42.947208,298.313995
0.930059,0.892239,1.136509,1.220725,-43.010876,298.317810
0.936699,0.987760,1.134124,1.081651,-43.014095,298.284515
0.936775,0.893703,1.137365,1.128697,-43.085896,298.281250
0.900976,0.660712,1.152544,1.226823,-43.234760,298.265625
0.893142,0.850163,1.127246,0.944505,-43.470856,298.197052
0.872595,0.755712,1.124861,1.086175,-43.548092,298.231873
0.871200,0.848066,1.127921,1.130567,-43.578102,298.271271
0.861463,0.798987,1.127974,1.080819,-43.665398,298.262573
0.884268,1.033938,1.134685,1.174701,-43.682335,298.354370
0.877114,0.845979,1.130883,1.080806,-43.746380,298.273438
0.859444,0.707319,1.114368,0.990123,-43.838501,298.205811
0.888595,1.086269,1.096081,0.991652,-44.070774,298.293701
0.900680,0.993468,1.087628,1.040610,-44.190933,298.291656
0.882888,0.800299,1.075305,0.988475,-44.170418,298.226440
0.896208,0.946951,1.076795,1.088813,-44.253017,298.299988
0.906656,0.986141,1.077865,1.079878,-44.355492,298.305573
0.909734,0.890050,1.060144,0.936774,-44.357399,298.226532
0.916933,0.941505,1.063360,1.082554,-44.417976,298.462677
0.939311,1.083590,1.069818,1.130489,-44.551605,298.515564
0.948219,0.992649,1.056240,0.992500,-44.584473,298.438629
0.951069,0.943055,1.059832,1.084335,-44.635689,298.463776
0.934926,0.848764,1.056473,1.037227,-44.644474,298.422791
0.931131,0.895910,1.049484,1.037214,-44.674789,298.433838
0.935018,0.986141,1.039979,1.032938,-44.731243,298.453339
0.943942,1.034786,1.058627,1.175665,-44.817631,298.522064
0.935244,0.892971,1.065716,1.127772,-44.889290,298.469299
0.919092,0.800957,1.070540,1.036387,-44.958714,298.411285
0.920293,0.895910,1.084705,1.178615,-44.987549,298.155914
0.908357,0.847369,1.090392,1.129639,-45.052860,298.124969
0.924250,0.991014,1.099954,1.132384,-45.051937,298.159698
0.910947,0.850163,1.109330,1.180572,-45.120461,298.145966
0.934907,1.087165,1.114623,1.134217,-45.054184,298.183105
0.940519,0.989384,1.092217,0.989237,-45.053242,298.101654
0.959795,1.080924,1.084929,1.033754,-45.047634,298.141022
0.968051,1.033938,1.065970,0.986789,-45.026932,298.111053
0.982436,1.034786,1.067842,1.081635,-45.079807,298.149536
0.971890,0.895910,1.060051,1.037214,-45.097622,298.099213
0.963102,0.899611,1.068019,1.088828,-45.142208,298.404541
0.955780,0.897387,1.056857,1.038924,-45.187534,298.384064
0.965449,0.996760,1.031060,0.854259,-45.234772,298.333038
0.971989,0.990198,1.046423,1.131452,-45.289623,298.442993
0.964195,0.893704,1.033101,0.940618,-45.314445,298.343811
0.973081,0.987760,1.046987,1.128667,-45.350395,298.441284
0.949736,0.802277,1.058378,1.132442,-45.376640,298.399078
0.957204,0.986950,1.053451,1.033785,-45.418571,298.403046
0.956488,0.944609,1.043107,0.991696,-45.477032,298.376190
0.959327,0.940732,1.066523,1.222712,-45.467682,298.467743
0.958311,0.942279,1.054092,0.989250,-45.526581,298.339050
0.961102,0.992649,1.067869,1.181499,-45.523495,298.427795
0.938591,0.754468,1.071167,1.084388,-45.647488,298.333221
0.890522,0.566798,1.076233,1.133431,-45.789032,298.309021
0.872154,0.802938,1.064958,0.991733,-45.965321,298.307648
0.868738,0.895910,1.066543,1.084349,-45.974876,298.366211
0.898081,1.088063,1.062240,0.993289,-46.039982,298.374786
0.918759,1.036488,1.066809,1.083413,-46.066559,298.398895
0.897212,0.751993,1.053637,0.986865,-46.137173,298.293915
0.889980,0.848066,1.069389,1.177661,-46.125153,298.392151
0.885448,0.849463,1.076892,1.085256,-46.170395,298.282654
0.867290,0.756335,1.088028,1.134323,-46.213448,298.280426
0.860637,0.756960,1.088519,1.087968,-46.293209,298.262085
0.863310,0.893704,1.086102,1.081680,-46.326656,298.291595
0.869998,0.847369,1.094833,1.129639,-46.356667,298.299927
0.885215,0.988571,1.090425,1.082539,-46.376202,298.314270
0.898243,0.990198,1.088121,1.131452,-46.384029,298.334320
0.900602,0.939191,1.102106,1.173772,-46.412319,298.339233
0.889235,0.849463,1.104923,1.132429,-46.478863,298.301514
0.901693,0.989384,1.093588,1.083429,-46.476124,298.314819
0.898697,0.944609,1.082107,0.991696,-46.473450,298.288483
0.902246,0.895910,1.074794,1.037214,-46.496727,298.295349
0.892640,0.848764,1.079160,1.084363,-46.543644,298.303131
0.892056,0.898127,1.100273,1.228778,-46.617329,298.372101
0.893747,0.895173,1.086179,0.989264,-46.632874,298.276031
0.897400,0.939191,1.085757,1.079893,-46.669403,298.322479
0.893985,0.892971,1.109324,1.315673,-46.777096,298.405334
0.906835,0.988571,1.125438,1.223699,-46.803116,298.391449
0.906422,0.941505,1.127981,1.129609,-46.820049,298.342834
0.925058,1.038195,1.138894,1.179536,-46.812065,298.385559
0.939961,0.943831,1.137381,1.085228,-46.850231,298.237549
0.945144,0.943831,1.141347,1.179570,-46.920563,298.275269
0.941718,0.894438,1.134980,1.129624,-46.982666,298.243744
0.934286,0.893703,1.144919,1.222728,-47.075169,298.280670
0.892035,0.659626,1.141534,1.130616,-47.281639,298.189484
0.938382,1.173930,1.081031,0.704272,-47.397606,298.137085
0.953421,1.087165,1.127714,1.417668,-47.617016,298.404358
0.953590,0.987760,1.095398,0.893571,-47.527802,298.170837
0.938637,0.892971,1.045192,0.704913,-47.340652,298.104340
0.996490,1.376353,1.070937,1.233662,-47.959084,298.431366
1.032609,1.238120,1.075658,1.095041,-48.163822,298.342163
1.021345,0.940732,1.053011,0.940606,-47.982246,298.210175
1.010948,0.946169,1.072498,1.229776,-48.167522,298.327148
1.011052,0.988571,1.090370,1.223699,-48.314781,298.334747
1.005704,0.991014,1.071567,0.943690,-48.278519,298.223083
1.020056,1.131621,1.075878,1.131401,-48.371262,298.331604
1.009913,0.895173,1.076296,1.083458,-48.454754,298.256775
1.018050,1.088063,1.076684,1.040579,-48.494442,298.308929
1.006982,0.943055,1.071502,1.037201,-48.514324,298.273468
1.000016,0.990198,1.077076,1.131452,-48.564518,298.322479
0.981285,0.896648,1.106086,1.273922,-48.627071,298.357361
0.983001,0.940732,1.086484,0.893583,-48.708298,298.215057
0.997264,1.089863,1.061495,0.900193,-48.801037,298.252472
1.003453,1.038195,1.052458,0.990851,-48.861950,298.277100
0.972883,0.756960,1.078107,1.277122,-48.797554,298.325562
0.961680,0.892239,1.071572,1.032965,-48.848286,298.259888
0.977323,1.084482,1.068690,1.037155,-48.911461,298.306702
0.995620,1.127909,1.078843,1.174665,-48.949417,298.146118
0.991248,0.985333,1.082554,1.125896,-48.990532,298.092743
1.000359,1.039908,1.083662,1.086986,-49.030113,298.089844
1.001818,0.991014,1.126499,1.368215,-49.094631,298.191528
0.988465,0.897387,1.144603,1.227765,-49.198208,298.113007
0.983303,0.941505,1.150039,1.129609,-49.272106,298.083954
0.984006,0.990198,1.125724,0.990051,-49.343468,298.038971
0.964741,0.801617,1.122104,1.084376,-49.424580,298.033112
0.953710,0.893703,1.134810,1.175714,-49.448879,298.091248
0.951540,0.943831,1.135836,1.132400,-49.490124,298.085602
0.939517,0.847369,1.141094,1.129639,-49.552341,298.377319
0.953219,1.039051,1.147393,1.180508,-49.564766,298.443237
0.958498,0.991014,1.125411,0.990866,-49.661526,298.355377
0.943879,0.805594,1.102801,0.995013,-49.714424,298.313599
0.947021,0.939961,1.121410,1.221710,-49.692696,298.436157
0.942718,0.939191,1.109839,1.032952,-49.777252,298.360138
0.960812,1.037341,1.105240,1.131436,-49.826298,298.423035
0.947146,0.845286,1.107649,1.126862,-49.847454,298.375732
0.940479,0.845286,1.121631,1.220740,-49.842106,298.413239
0.928453,0.848764,1.114724,1.084363,-49.911659,298.359528
0.940195,0.991831,1.117231,1.133317,-49.946705,298.262451
0.924460,0.848764,1.108134,1.037227,-50.035553,298.189850
0.921913,0.895910,1.094160,0.990077,-50.132385,298.181824
0.910089,0.848764,1.094071,1.084363,-50.161858,298.208862
0.923160,0.986950,1.078235,0.986803,-50.279915,298.201843
0.918026,0.846674,1.071712,1.034674,-50.301491,298.188324
0.923257,0.944609,1.089954,1.180542,-50.311562,298.270325
0.939232,1.038195,1.082654,1.038025,-50.387989,298.234772
0.937142,0.947734,1.101451,1.231809,-50.428444,298.291748
0.938584,0.943831,1.118446,1.179570,-50.474163,298.269745
0.950709,0.991831,1.094186,0.944468,-50.503925,298.218079
0.952127,0.986141,1.119532,1.267627,-50.569199,298.345703
0.958426,0.988571,1.120712,1.129594,-50.608879,298.291321
0.952261,0.846674,1.108876,1.034674,-50.656181,298.220490
0.957684,0.991831,1.125826,1.274937,-50.694172,298.349945
0.948006,0.939191,1.102708,0.986009,-50.732498,298.222504
0.945805,0.894438,1.102835,1.082568,-50.785065,298.250610
0.947871,0.989384,1.133660,1.318881,-50.866901,298.366821
0.942714,0.942279,1.140012,1.130538,-50.909134,298.280853
0.938446,0.898127,1.124886,1.039780,-50.958706,298.175110
0.941261,0.995935,1.144092,1.280211,-50.994606,298.294159
0.939729,0.943831,1.135429,1.085228,-51.029301,298.203949
0.937727,0.847369,1.125216,1.035523,-51.076843,298.161621
0.931742,0.856517,1.098455,0.903993,-51.137733,298.111115
0.939181,0.991831,1.100078,1.086107,-51.214733,298.215515
0.961271,1.085375,1.102769,1.085180,-51.308102,298.237091
0.981560,1.079154,1.115582,1.219657,-51.418697,298.289642
0.997293,1.086270,1.109783,1.086074,-51.462452,298.237671
0.991960,0.989384,1.101643,1.083429,-51.497269,298.213867
0.962305,0.845979,1.122501,1.221741,-51.614315,298.254700
0.963321,0.944609,1.126883,1.133333,-51.668324,298.242615
0.969642,0.987760,1.114776,1.034633,-51.705681,298.213257
0.960449,0.892971,1.110513,1.080793,-51.735306,298.209625
0.968107,0.991014,1.117885,1.179553,-51.781124,298.271973
0.947213,0.800957,1.112183,1.083484,-51.827950,298.189331
0.928902,0.802277,1.137279,1.273953,-51.826294,298.265137
0.910480,0.801617,1.125541,1.037240,-51.950050,298.171082
0.903586,0.848066,1.113795,1.036375,-52.055630,298.181488
0.888592,0.847369,1.125741,1.176694,-52.056522,298.243134
0.902025,0.991831,1.120723,1.086107,-52.123455,298.240784
0.898197,0.898127,1.116329,1.087032,-52.179256,298.219238
0.901497,0.991831,1.124357,1.180525,-52.218090,298.278656
0.894244,0.850163,1.100018,0.897288,-52.277302,298.132080
0.934296,1.226905,1.108231,1.132294,-52.453342,298.314911
0.932941,0.898869,1.098747,1.040638,-52.449089,298.200806
0.934541,0.988571,1.103722,1.129594,-52.528839,298.257477
0.959811,1.087165,1.102201,1.134217,-52.626476,298.282562
0.962326,0.989384,1.119380,1.271794,-52.789627,298.314575
0.958042,0.944609,1.114421,1.086122,-52.815945,298.267822
0.932193,0.799642,1.141664,1.316784,-52.981331,298.325226
0.930487,0.940732,1.147449,1.128683,-53.020145,298.283875
0.911303,0.845979,1.144712,1.127786,-53.086437,298.261414
0.895560,0.801617,1.145988,1.131511,-53.162022,298.252594
0.880491,0.801617,1.118236,0.990102,-53.247238,298.196564
0.873551,0.848764,1.126923,1.131497,-53.294495,298.263550
0.883511,0.950879,1.145948,1.283414,-53.293697,298.347687
0.860154,0.704998,1.141481,1.080842,-53.381672,298.210205
0.850187,0.750761,1.119539,0.985249,-53.495262,298.182922
0.857953,0.955637,1.123176,1.146559,-53.547501,298.425659
